Base_Item_Number;Order_Minimum;Order_Unit_Of_Measure;Unit_Increments;SKU;UPC;Category;Image_URL;Finish;Glass;Fixture_Socket_Size;Fixture_Socket_Size_2;Integrated_LED;Integrated_LED_Wattage;Inventory_Qty;Weight;Weight_Unit;Short_Description;IMAP_Price;Wholesale_Price;Height;Length;Extends;HCWO;Prop_65;Image_Name;Wet_Rated;Theme;Url
31282-CH10;1;EA;1;31282-CH10;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/31282_cf077c89-b32e-4260-8135-6b979cb1eba0.png?v=1651522513;Anthracite;Martelé clair;medium;;N;;0;0;lbs;Manor - Wall-Mount Down Open Bottom Large - 31282;698.4;349.2;;;;;N;31282-CH10.png;Y;Manor ;https://snoc.com/products/manor-31282?variant=42099275563170&om=9160
31282-CH10C;1;EA;1;31282-CH10C;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/31282_cf077c89-b32e-4260-8135-6b979cb1eba0.png?v=1651522513;Anthracite;Martelé clair;;Candelabra;N;;0;0;lbs;Manor - Wall-Mount Down Open Bottom Large - 31282;779.4;389.7;;;;;N;31282-CH10C.png;Y;Manor ;https://snoc.com/products/manor-31282?variant=42099275595938&om=9160
31282-CH10-LD10C;1;EA;1;31282-CH10-LD10C;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/31282_cf077c89-b32e-4260-8135-6b979cb1eba0.png?v=1651522513;Anthracite;Martelé clair;;;Y; 10 watts;0;0;lbs;Manor - Wall-Mount Down Open Bottom Large - 31282;804.6;402.3;;;;;N;31282-CH10-LD10C.png;Y;Manor ;https://snoc.com/products/manor-31282?variant=42099275661474&om=9160
31282-CH10-LD20C;1;EA;1;31282-CH10-LD20C;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/31282_cf077c89-b32e-4260-8135-6b979cb1eba0.png?v=1651522513;Anthracite;Martelé clair;;;Y; 20 watts;0;0;lbs;Manor - Wall-Mount Down Open Bottom Large - 31282;860.4;430.2;;;;;N;31282-CH10-LD20C.png;Y;Manor ;https://snoc.com/products/manor-31282?variant=42099275694242&om=9160
31282-CB21;1;EA;1;31282-CB21;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/31282_cf077c89-b32e-4260-8135-6b979cb1eba0.png?v=1651522513;;Clair bisauté;medium;;N;;0;0;lbs;Manor - Wall-Mount Down Open Bottom Large - 31282;698.4;349.2;;;;;N;31282-CB21.png;Y;Manor ;https://snoc.com/products/manor-31282?variant=42099314491554&om=9160
31282-CB21C;1;EA;1;31282-CB21C;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/31282_cf077c89-b32e-4260-8135-6b979cb1eba0.png?v=1651522513;;Clair bisauté;;Candelabra;N;;0;0;lbs;Manor - Wall-Mount Down Open Bottom Large - 31282;779.4;389.7;;;;;N;31282-CB21C.png;Y;Manor ;https://snoc.com/products/manor-31282?variant=42099314524322&om=9160
31282-CB21-LD10C;1;EA;1;31282-CB21-LD10C;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/31282_cf077c89-b32e-4260-8135-6b979cb1eba0.png?v=1651522513;;Clair bisauté;;;Y; 10 watts;0;0;lbs;Manor - Wall-Mount Down Open Bottom Large - 31282;804.6;402.3;;;;;N;31282-CB21-LD10C.png;Y;Manor ;https://snoc.com/products/manor-31282?variant=42099314557090&om=9160
31282-CB21-LD20C;1;EA;1;31282-CB21-LD20C;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/31282_cf077c89-b32e-4260-8135-6b979cb1eba0.png?v=1651522513;;Clair bisauté;;;Y; 20 watts;0;0;lbs;Manor - Wall-Mount Down Open Bottom Large - 31282;860.4;430.2;;;;;N;31282-CB21-LD20C.png;Y;Manor ;https://snoc.com/products/manor-31282?variant=42099314589858&om=9160
31282-CH21;1;EA;1;31282-CH21;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/31282_cf077c89-b32e-4260-8135-6b979cb1eba0.png?v=1651522513;;Martelé clair;medium;;N;;0;0;lbs;Manor - Wall-Mount Down Open Bottom Large - 31282;698.4;349.2;;;;;N;31282-CH21.png;Y;Manor ;https://snoc.com/products/manor-31282?variant=42099314622626&om=9160
31282-CH21C;1;EA;1;31282-CH21C;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/31282_cf077c89-b32e-4260-8135-6b979cb1eba0.png?v=1651522513;;Martelé clair;;Candelabra;N;;0;0;lbs;Manor - Wall-Mount Down Open Bottom Large - 31282;779.4;389.7;;;;;N;31282-CH21C.png;Y;Manor ;https://snoc.com/products/manor-31282?variant=42099314688162&om=9160
31282-CH21-LD10C;1;EA;1;31282-CH21-LD10C;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/31282_cf077c89-b32e-4260-8135-6b979cb1eba0.png?v=1651522513;;Martelé clair;;;Y; 10 watts;0;0;lbs;Manor - Wall-Mount Down Open Bottom Large - 31282;804.6;402.3;;;;;N;31282-CH21-LD10C.png;Y;Manor ;https://snoc.com/products/manor-31282?variant=42099314720930&om=9160
31282-CH21-LD20C;1;EA;1;31282-CH21-LD20C;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/31282_cf077c89-b32e-4260-8135-6b979cb1eba0.png?v=1651522513;;Martelé clair;;;Y; 20 watts;0;0;lbs;Manor - Wall-Mount Down Open Bottom Large - 31282;860.4;430.2;;;;;N;31282-CH21-LD20C.png;Y;Manor ;https://snoc.com/products/manor-31282?variant=42099314753698&om=9160
31286-CB01;1;EA;1;31286-CB01;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/21286_9d072195-a2b7-4215-bcde-e1a022558d02.png?v=1651522517;Noir;Clair bisauté;medium;;N;;0;0;lbs;Manor - Murale montage vers le haut format grand - 31286;698.4;349.2;;;;;N;31286-CB01.png;Y;Manor ;https://snoc.com/products/manor-31286?variant=41594493534370&om=9160
31286-CB01C;1;EA;1;31286-CB01C;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/21286_9d072195-a2b7-4215-bcde-e1a022558d02.png?v=1651522517;Noir;Clair bisauté;;Candelabra;N;;0;0;lbs;Manor - Murale montage vers le haut format grand - 31286;779.4;389.7;;;;;N;31286-CB01C.png;Y;Manor ;https://snoc.com/products/manor-31286?variant=41594493567138&om=9160
31286-CB01-LD10C;1;EA;1;31286-CB01-LD10C;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/21286_9d072195-a2b7-4215-bcde-e1a022558d02.png?v=1651522517;Noir;Clair bisauté;;;Y; 10 watts;0;0;lbs;Manor - Murale montage vers le haut format grand - 31286;804.6;402.3;;;;;N;31286-CB01-LD10C.png;Y;Manor ;https://snoc.com/products/manor-31286?variant=41594493599906&om=9160
31286-CB01-LD20C;1;EA;1;31286-CB01-LD20C;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/21286_9d072195-a2b7-4215-bcde-e1a022558d02.png?v=1651522517;Noir;Clair bisauté;;;Y; 20 watts;0;0;lbs;Manor - Murale montage vers le haut format grand - 31286;860.4;430.2;;;;;N;31286-CB01-LD20C.png;Y;Manor ;https://snoc.com/products/manor-31286?variant=41594493632674&om=9160
31286-CH01;1;EA;1;31286-CH01;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/21286_9d072195-a2b7-4215-bcde-e1a022558d02.png?v=1651522517;Noir;Martelé clair;medium;;N;;0;0;lbs;Manor - Murale montage vers le haut format grand - 31286;698.4;349.2;;;;;N;31286-CH01.png;Y;Manor ;https://snoc.com/products/manor-31286?variant=41594493665442&om=9160
31286-CH01C;1;EA;1;31286-CH01C;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/21286_9d072195-a2b7-4215-bcde-e1a022558d02.png?v=1651522517;Noir;Martelé clair;;Candelabra;N;;0;0;lbs;Manor - Murale montage vers le haut format grand - 31286;779.4;389.7;;;;;N;31286-CH01C.png;Y;Manor ;https://snoc.com/products/manor-31286?variant=41594493698210&om=9160
31286-CH01-LD10C;1;EA;1;31286-CH01-LD10C;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/21286_9d072195-a2b7-4215-bcde-e1a022558d02.png?v=1651522517;Noir;Martelé clair;;;Y; 10 watts;0;0;lbs;Manor - Murale montage vers le haut format grand - 31286;804.6;402.3;;;;;N;31286-CH01-LD10C.png;Y;Manor ;https://snoc.com/products/manor-31286?variant=41594493730978&om=9160
31286-CH01-LD20C;1;EA;1;31286-CH01-LD20C;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/21286_9d072195-a2b7-4215-bcde-e1a022558d02.png?v=1651522517;Noir;Martelé clair;;;Y; 20 watts;0;0;lbs;Manor - Murale montage vers le haut format grand - 31286;860.4;430.2;;;;;N;31286-CH01-LD20C.png;Y;Manor ;https://snoc.com/products/manor-31286?variant=41594493763746&om=9160
31286-CB03;1;EA;1;31286-CB03;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/21286_9d072195-a2b7-4215-bcde-e1a022558d02.png?v=1651522517;Blanc;Clair bisauté;medium;;N;;0;0;lbs;Manor - Murale montage vers le haut format grand - 31286;698.4;349.2;;;;;N;31286-CB03.png;Y;Manor ;https://snoc.com/products/manor-31286?variant=41594493796514&om=9160
31286-CB03C;1;EA;1;31286-CB03C;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/21286_9d072195-a2b7-4215-bcde-e1a022558d02.png?v=1651522517;Blanc;Clair bisauté;;Candelabra;N;;0;0;lbs;Manor - Murale montage vers le haut format grand - 31286;779.4;389.7;;;;;N;31286-CB03C.png;Y;Manor ;https://snoc.com/products/manor-31286?variant=41594493829282&om=9160
31286-CB03-LD10C;1;EA;1;31286-CB03-LD10C;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/21286_9d072195-a2b7-4215-bcde-e1a022558d02.png?v=1651522517;Blanc;Clair bisauté;;;Y; 10 watts;0;0;lbs;Manor - Murale montage vers le haut format grand - 31286;804.6;402.3;;;;;N;31286-CB03-LD10C.png;Y;Manor ;https://snoc.com/products/manor-31286?variant=41594493862050&om=9160
31286-CB03-LD20C;1;EA;1;31286-CB03-LD20C;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/21286_9d072195-a2b7-4215-bcde-e1a022558d02.png?v=1651522517;Blanc;Clair bisauté;;;Y; 20 watts;0;0;lbs;Manor - Murale montage vers le haut format grand - 31286;860.4;430.2;;;;;N;31286-CB03-LD20C.png;Y;Manor ;https://snoc.com/products/manor-31286?variant=41594493894818&om=9160
31286-CH03;1;EA;1;31286-CH03;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/21286_9d072195-a2b7-4215-bcde-e1a022558d02.png?v=1651522517;Blanc;Martelé clair;medium;;N;;0;0;lbs;Manor - Murale montage vers le haut format grand - 31286;698.4;349.2;;;;;N;31286-CH03.png;Y;Manor ;https://snoc.com/products/manor-31286?variant=41594493927586&om=9160
31286-CH03C;1;EA;1;31286-CH03C;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/21286_9d072195-a2b7-4215-bcde-e1a022558d02.png?v=1651522517;Blanc;Martelé clair;;Candelabra;N;;0;0;lbs;Manor - Murale montage vers le haut format grand - 31286;779.4;389.7;;;;;N;31286-CH03C.png;Y;Manor ;https://snoc.com/products/manor-31286?variant=41594493960354&om=9160
31286-CH03-LD10C;1;EA;1;31286-CH03-LD10C;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/21286_9d072195-a2b7-4215-bcde-e1a022558d02.png?v=1651522517;Blanc;Martelé clair;;;Y; 10 watts;0;0;lbs;Manor - Murale montage vers le haut format grand - 31286;804.6;402.3;;;;;N;31286-CH03-LD10C.png;Y;Manor ;https://snoc.com/products/manor-31286?variant=41594493993122&om=9160
31286-CH03-LD20C;1;EA;1;31286-CH03-LD20C;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/21286_9d072195-a2b7-4215-bcde-e1a022558d02.png?v=1651522517;Blanc;Martelé clair;;;Y; 20 watts;0;0;lbs;Manor - Murale montage vers le haut format grand - 31286;860.4;430.2;;;;;N;31286-CH03-LD20C.png;Y;Manor ;https://snoc.com/products/manor-31286?variant=41594494025890&om=9160
31286-CB09;1;EA;1;31286-CB09;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/21286_9d072195-a2b7-4215-bcde-e1a022558d02.png?v=1651522517;Brun;Clair bisauté;medium;;N;;0;0;lbs;Manor - Murale montage vers le haut format grand - 31286;698.4;349.2;;;;;N;31286-CB09.png;Y;Manor ;https://snoc.com/products/manor-31286?variant=41594494058658&om=9160
31286-CB09C;1;EA;1;31286-CB09C;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/21286_9d072195-a2b7-4215-bcde-e1a022558d02.png?v=1651522517;Brun;Clair bisauté;;Candelabra;N;;0;0;lbs;Manor - Murale montage vers le haut format grand - 31286;779.4;389.7;;;;;N;31286-CB09C.png;Y;Manor ;https://snoc.com/products/manor-31286?variant=41594494091426&om=9160
31286-CB09-LD10C;1;EA;1;31286-CB09-LD10C;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/21286_9d072195-a2b7-4215-bcde-e1a022558d02.png?v=1651522517;Brun;Clair bisauté;;;Y; 10 watts;0;0;lbs;Manor - Murale montage vers le haut format grand - 31286;804.6;402.3;;;;;N;31286-CB09-LD10C.png;Y;Manor ;https://snoc.com/products/manor-31286?variant=41594494124194&om=9160
31286-CB09-LD20C;1;EA;1;31286-CB09-LD20C;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/21286_9d072195-a2b7-4215-bcde-e1a022558d02.png?v=1651522517;Brun;Clair bisauté;;;Y; 20 watts;0;0;lbs;Manor - Murale montage vers le haut format grand - 31286;860.4;430.2;;;;;N;31286-CB09-LD20C.png;Y;Manor ;https://snoc.com/products/manor-31286?variant=41594494156962&om=9160
31286-CH093;1;EA;1;31286-CH093;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/21286_9d072195-a2b7-4215-bcde-e1a022558d02.png?v=1651522517;Brun;Martelé clair;medium;;N;;0;0;lbs;Manor - Murale montage vers le haut format grand - 31286;698.4;349.2;;;;;N;31286-CH093.png;Y;Manor ;https://snoc.com/products/manor-31286?variant=41594494189730&om=9160
31286-CH09C;1;EA;1;31286-CH09C;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/21286_9d072195-a2b7-4215-bcde-e1a022558d02.png?v=1651522517;Brun;Martelé clair;;Candelabra;N;;0;0;lbs;Manor - Murale montage vers le haut format grand - 31286;779.4;389.7;;;;;N;31286-CH09C.png;Y;Manor ;https://snoc.com/products/manor-31286?variant=41594494222498&om=9160
31286-CH09-LD10C;1;EA;1;31286-CH09-LD10C;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/21286_9d072195-a2b7-4215-bcde-e1a022558d02.png?v=1651522517;Brun;Martelé clair;;;Y; 10 watts;0;0;lbs;Manor - Murale montage vers le haut format grand - 31286;804.6;402.3;;;;;N;31286-CH09-LD10C.png;Y;Manor ;https://snoc.com/products/manor-31286?variant=41594494255266&om=9160
31286-CH09-LD20C;1;EA;1;31286-CH09-LD20C;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/21286_9d072195-a2b7-4215-bcde-e1a022558d02.png?v=1651522517;Brun;Martelé clair;;;Y; 20 watts;0;0;lbs;Manor - Murale montage vers le haut format grand - 31286;860.4;430.2;;;;;N;31286-CH09-LD20C.png;Y;Manor ;https://snoc.com/products/manor-31286?variant=41594494288034&om=9160
31286-CB06;1;EA;1;31286-CB06;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/21286_9d072195-a2b7-4215-bcde-e1a022558d02.png?v=1651522517;;Clair bisauté;medium;;N;;0;0;lbs;Manor - Murale montage vers le haut format grand - 31286;698.4;349.2;;;;;N;31286-CB06.png;Y;Manor ;https://snoc.com/products/manor-31286?variant=42099245023394&om=9160
31286-CB06C;1;EA;1;31286-CB06C;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/21286_9d072195-a2b7-4215-bcde-e1a022558d02.png?v=1651522517;;Clair bisauté;;Candelabra;N;;0;0;lbs;Manor - Murale montage vers le haut format grand - 31286;779.4;389.7;;;;;N;31286-CB06C.png;Y;Manor ;https://snoc.com/products/manor-31286?variant=42099245056162&om=9160
31286-CB06-LD10C;1;EA;1;31286-CB06-LD10C;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/21286_9d072195-a2b7-4215-bcde-e1a022558d02.png?v=1651522517;;Clair bisauté;;;Y; 10 watts;0;0;lbs;Manor - Murale montage vers le haut format grand - 31286;804.6;402.3;;;;;N;31286-CB06-LD10C.png;Y;Manor ;https://snoc.com/products/manor-31286?variant=42099245088930&om=9160
31286-CB06-LD20C;1;EA;1;31286-CB06-LD20C;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/21286_9d072195-a2b7-4215-bcde-e1a022558d02.png?v=1651522517;;Clair bisauté;;;Y; 20 watts;0;0;lbs;Manor - Murale montage vers le haut format grand - 31286;860.4;430.2;;;;;N;31286-CB06-LD20C.png;Y;Manor ;https://snoc.com/products/manor-31286?variant=42099245154466&om=9160
31286-CH063;1;EA;1;31286-CH063;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/21286_9d072195-a2b7-4215-bcde-e1a022558d02.png?v=1651522517;;Martelé clair;medium;;N;;0;0;lbs;Manor - Murale montage vers le haut format grand - 31286;698.4;349.2;;;;;N;31286-CH063.png;Y;Manor ;https://snoc.com/products/manor-31286?variant=42099245220002&om=9160
31286-CH06C;1;EA;1;31286-CH06C;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/21286_9d072195-a2b7-4215-bcde-e1a022558d02.png?v=1651522517;;Martelé clair;;Candelabra;N;;0;0;lbs;Manor - Murale montage vers le haut format grand - 31286;779.4;389.7;;;;;N;31286-CH06C.png;Y;Manor ;https://snoc.com/products/manor-31286?variant=42099245285538&om=9160
31286-CH06-LD10C;1;EA;1;31286-CH06-LD10C;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/21286_9d072195-a2b7-4215-bcde-e1a022558d02.png?v=1651522517;;Martelé clair;;;Y; 10 watts;0;0;lbs;Manor - Murale montage vers le haut format grand - 31286;804.6;402.3;;;;;N;31286-CH06-LD10C.png;Y;Manor ;https://snoc.com/products/manor-31286?variant=42099245318306&om=9160
31286-CH06-LD20C;1;EA;1;31286-CH06-LD20C;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/21286_9d072195-a2b7-4215-bcde-e1a022558d02.png?v=1651522517;;Martelé clair;;;Y; 20 watts;0;0;lbs;Manor - Murale montage vers le haut format grand - 31286;860.4;430.2;;;;;N;31286-CH06-LD20C.png;Y;Manor ;https://snoc.com/products/manor-31286?variant=42099245383842&om=9160
31286-CB10;1;EA;1;31286-CB10;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/21286_9d072195-a2b7-4215-bcde-e1a022558d02.png?v=1651522517;Anthracite;Clair bisauté;medium;;N;;0;0;lbs;Manor - Murale montage vers le haut format grand - 31286;698.4;349.2;;;;;N;31286-CB10.png;Y;Manor ;https://snoc.com/products/manor-31286?variant=42099275727010&om=9160
31286-CB10C;1;EA;1;31286-CB10C;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/21286_9d072195-a2b7-4215-bcde-e1a022558d02.png?v=1651522517;Anthracite;Clair bisauté;;Candelabra;N;;0;0;lbs;Manor - Murale montage vers le haut format grand - 31286;779.4;389.7;;;;;N;31286-CB10C.png;Y;Manor ;https://snoc.com/products/manor-31286?variant=42099275792546&om=9160
31286-CB10-LD10C;1;EA;1;31286-CB10-LD10C;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/21286_9d072195-a2b7-4215-bcde-e1a022558d02.png?v=1651522517;Anthracite;Clair bisauté;;;Y; 10 watts;0;0;lbs;Manor - Murale montage vers le haut format grand - 31286;804.6;402.3;;;;;N;31286-CB10-LD10C.png;Y;Manor ;https://snoc.com/products/manor-31286?variant=42099276120226&om=9160
31286-CB10-LD20C;1;EA;1;31286-CB10-LD20C;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/21286_9d072195-a2b7-4215-bcde-e1a022558d02.png?v=1651522517;Anthracite;Clair bisauté;;;Y; 20 watts;0;0;lbs;Manor - Murale montage vers le haut format grand - 31286;860.4;430.2;;;;;N;31286-CB10-LD20C.png;Y;Manor ;https://snoc.com/products/manor-31286?variant=42099276152994&om=9160
31286-CH103;1;EA;1;31286-CH103;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/21286_9d072195-a2b7-4215-bcde-e1a022558d02.png?v=1651522517;Anthracite;Martelé clair;medium;;N;;0;0;lbs;Manor - Murale montage vers le haut format grand - 31286;698.4;349.2;;;;;N;31286-CH103.png;Y;Manor ;https://snoc.com/products/manor-31286?variant=42099276185762&om=9160
31286-CH10C;1;EA;1;31286-CH10C;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/21286_9d072195-a2b7-4215-bcde-e1a022558d02.png?v=1651522517;Anthracite;Martelé clair;;Candelabra;N;;0;0;lbs;Manor - Murale montage vers le haut format grand - 31286;779.4;389.7;;;;;N;31286-CH10C.png;Y;Manor ;https://snoc.com/products/manor-31286?variant=42099276251298&om=9160
31286-CH10-LD10C;1;EA;1;31286-CH10-LD10C;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/21286_9d072195-a2b7-4215-bcde-e1a022558d02.png?v=1651522517;Anthracite;Martelé clair;;;Y; 10 watts;0;0;lbs;Manor - Murale montage vers le haut format grand - 31286;804.6;402.3;;;;;N;31286-CH10-LD10C.png;Y;Manor ;https://snoc.com/products/manor-31286?variant=42099276382370&om=9160
31286-CH10-LD20C;1;EA;1;31286-CH10-LD20C;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/21286_9d072195-a2b7-4215-bcde-e1a022558d02.png?v=1651522517;Anthracite;Martelé clair;;;Y; 20 watts;0;0;lbs;Manor - Murale montage vers le haut format grand - 31286;860.4;430.2;;;;;N;31286-CH10-LD20C.png;Y;Manor ;https://snoc.com/products/manor-31286?variant=42099276480674&om=9160
31286-CB21;1;EA;1;31286-CB21;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/21286_9d072195-a2b7-4215-bcde-e1a022558d02.png?v=1651522517;;Clair bisauté;medium;;N;;0;0;lbs;Manor - Murale montage vers le haut format grand - 31286;698.4;349.2;;;;;N;31286-CB21.png;Y;Manor ;https://snoc.com/products/manor-31286?variant=42099314786466&om=9160
31286-CB21C;1;EA;1;31286-CB21C;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/21286_9d072195-a2b7-4215-bcde-e1a022558d02.png?v=1651522517;;Clair bisauté;;Candelabra;N;;0;0;lbs;Manor - Murale montage vers le haut format grand - 31286;779.4;389.7;;;;;N;31286-CB21C.png;Y;Manor ;https://snoc.com/products/manor-31286?variant=42099314819234&om=9160
31286-CB21-LD10C;1;EA;1;31286-CB21-LD10C;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/21286_9d072195-a2b7-4215-bcde-e1a022558d02.png?v=1651522517;;Clair bisauté;;;Y; 10 watts;0;0;lbs;Manor - Murale montage vers le haut format grand - 31286;804.6;402.3;;;;;N;31286-CB21-LD10C.png;Y;Manor ;https://snoc.com/products/manor-31286?variant=42099314852002&om=9160
31286-CB21-LD20C;1;EA;1;31286-CB21-LD20C;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/21286_9d072195-a2b7-4215-bcde-e1a022558d02.png?v=1651522517;;Clair bisauté;;;Y; 20 watts;0;0;lbs;Manor - Murale montage vers le haut format grand - 31286;860.4;430.2;;;;;N;31286-CB21-LD20C.png;Y;Manor ;https://snoc.com/products/manor-31286?variant=42099314884770&om=9160
31286-CH213;1;EA;1;31286-CH213;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/21286_9d072195-a2b7-4215-bcde-e1a022558d02.png?v=1651522517;;Martelé clair;medium;;N;;0;0;lbs;Manor - Murale montage vers le haut format grand - 31286;698.4;349.2;;;;;N;31286-CH213.png;Y;Manor ;https://snoc.com/products/manor-31286?variant=42099314917538&om=9160
31286-CH21C;1;EA;1;31286-CH21C;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/21286_9d072195-a2b7-4215-bcde-e1a022558d02.png?v=1651522517;;Martelé clair;;Candelabra;N;;0;0;lbs;Manor - Murale montage vers le haut format grand - 31286;779.4;389.7;;;;;N;31286-CH21C.png;Y;Manor ;https://snoc.com/products/manor-31286?variant=42099314983074&om=9160
31286-CH21-LD10C;1;EA;1;31286-CH21-LD10C;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/21286_9d072195-a2b7-4215-bcde-e1a022558d02.png?v=1651522517;;Martelé clair;;;Y; 10 watts;0;0;lbs;Manor - Murale montage vers le haut format grand - 31286;804.6;402.3;;;;;N;31286-CH21-LD10C.png;Y;Manor ;https://snoc.com/products/manor-31286?variant=42099315015842&om=9160
31286-CH21-LD20C;1;EA;1;31286-CH21-LD20C;;Lampe;https://cdn.shopify.com/s/files/1/0586/5016/5410/products/21286_9d072195-a2b7-4215-bcde-e1a022558d02.png?v=1651522517;;Martelé clair;;;Y; 20 watts;0;0;lbs;Manor - Murale montage vers le haut format grand - 31286;860.4;430.2;;;;;N;31286-CH21-LD20C.png;Y;Manor ;https://snoc.com/products/manor-31286?variant=42099315081378&om=9160
